Unnamed: 0_x,State,County,Population_x,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More,Unnamed: 0_y,Civilian labour force,Employed poulation,Unemployed population,Rate of Unemployment,Zipcode,Population_y,Unemployment Rate,% of Pop with no education,Latitude,Longitude
2511,NM,San Miguel,29393,22601.86222,15017.1881,5528.736189,1693.024787,,,,,,,,,,,
2512,TX,San Patricio,64804,50606.5654,25296.55458,66.60164496,0.0,,,,,,,,,,,
2513,TX,San Saba,6131,4646.290989,3677.853931,1864.030618,102.922129,,,,,,,,,,,
2514,SD,Sanborn,2355,2355.0000059999998,2355.0000059999998,2321.4924079999996,229.9095287,2462,1224.0,1193.0,31.0,3.0,,,,,,
2515,MT,Sanders,11413,9572.545806,8829.931387999999,4776.632127000001,2101.276555,1672,4696.0,4306.0,390.0,8.0,,,,,,
2516,NM,Sandoval,131561,114149.5257,87506.75155,15182.31378,5451.761165999999,1853,61805.0,57709.0,4096.0,7.0,,,,,,
2517,OH,Sandusky,60944,47217.86511,29259.784480000002,0.0,0.0,2153,31354.0,29845.0,1509.0,5.0,,,,,,
2518,IL,Sangamon,197465,163650.6158,94322.29544,3137.103909,0.0,695,105388.0,99920.0,5468.0,5.0,,,,,,
2519,MI,Sanilac,43114,36885.61588,31107.5035,1440.5107169999999,0.0,1332,19471.0,18203.0,1268.0,7.0,,,,,,
2520,UT,Sanpete,27822,22380.39966,14732.61644,1774.351084,0.0,2844,11443.0,10970.0,473.0,4.0,,,,,,
2521,CA,Santa Barbara,423895,233183.8729,82268.2758,3040.565131,206.41480669999999,,,,,,,,,,,
2522,CA,Santa Clara,1781642,929047.3086,204388.8664,254.03528459999998,0.0,,,,,,,,,,,
2523,AZ,Santa Cruz,47420,40047.23847,30630.61173,3224.513401,171.31584809999998,,,,,,,,,,,
2524,CA,Santa Cruz,262382,147898.2351,81725.27259,14.39202136,0.0,,,,,,,,,,,
2525,NM,Santa Fe,144170,117828.4228,85781.54947,2713.091458,34.42484227,,,,,,,,,,,
2526,FL,Santa Rosa,151372,135417.5823,106927.1811,2343.6276589999998,0.0,,,,,,,,,,,
2527,FL,Sarasota,379448,291899.6133,156971.8562,57.89517501,0.0,391,177827.0,168802.0,9025.0,5.0,,,,,,
2528,NY,Saratoga,219607,186112.9835,140563.7061,96.71536338,0.0,1909,117549.0,112677.0,4872.0,4.0,,,,,,
2529,ND,Sargent,3829,2978.444012,2889.634043,958.6630150000001,0.0,2068,2257.0,2216.0,41.0,2.0,,,,,,
2530,NE,Sarpy,158840,130358.9255,76882.14496,0.43508086700000004,0.0,1761,90635.0,88088.0,2547.0,3.0,,,,,,
2531,WI,Sauk,61976,44008.65435,31077.846260000002,272.39378860000005,0.0,3156,35329.0,33880.0,1449.0,4.0,,,,,,
2532,NE,Saunders,20780,15916.895519999998,14314.89436,2960.5426469999998,0.0,1762,10926.0,10590.0,336.0,3.0,,,,,,
2533,WI,Sawyer,16557,15128.479830000002,13827.99014,4792.748461,748.6071003,3157,7822.0,7203.0,619.0,8.0,,,,,,
2534,NY,Schenectady,154727,124788.6461,67524.31656,3047.659034,0.0,1910,76183.0,72596.0,3587.0,5.0,,,,,,
2535,TX,Schleicher,3461,2454.401074,1572.607009,367.8170877,98.45186838,2776,1500.0,1421.0,79.0,5.0,,,,,,
2536,GA,Schley,5010,4267.8076,3235.798661,44.3608584,0.0,524,2110.0,1970.0,140.0,7.0,,,,,,
2537,NY,Schoharie,32749,31541.383439999998,28517.283989999996,1566.09526,0.0,1911,14757.0,13901.0,856.0,6.0,,,,,,
2538,MI,Schoolcraft,8485,6882.9718299999995,5328.00119,2052.572067,500.5046524,1333,3452.0,3078.0,374.0,11.0,,,,,,
2539,IL,Schuyler,7544,6274.827483,4120.399414,966.2443051000001,0.0,696,3481.0,3278.0,203.0,6.0,,,,,,
2540,MO,Schuyler,4431,4431.000022,4431.000022,3644.4765079999997,0.0,1609,1909.0,1798.0,111.0,6.0,,,,,,
2541,NY,Schuyler,18343,17208.83701,16303.184969999998,0.0,0.0,1912,8399.0,7845.0,554.0,7.0,,,,,,
2542,PA,Schuylkill,148289,102113.7844,70317.6761,0.0,0.0,2339,68186.0,63898.0,4288.0,6.0,,,,,,
2543,OH,Scioto,79499,66985.0224,53219.09866,1628.489219,0.0,2154,29572.0,27310.0,2262.0,8.0,,,,,,
2544,MO,Scotland,4843,4617.38599,3777.247693,624.990914,0.0,1610,2452.0,2341.0,111.0,5.0,,,,,,
2545,NC,Scotland,36157,31340.49957,25194.61638,902.9707242999999,0.0,2009,11860.0,10603.0,1257.0,11.0,,,,,,
2546,AR,Scott,11233,9975.370028,7909.228376999999,1762.7405370000001,67.2026695,182,4486.0,4271.0,215.0,5.0,,,,,,
2547,IA,Scott,165224,120141.8061,48028.20153,1145.7953220000002,0.0,889,87585.0,83448.0,4137.0,5.0,,,,,,
2548,IL,Scott,5355,3994.9746,3645.018936,223.34101099999998,0.0,697,2556.0,2407.0,149.0,6.0,,,,,,
2549,IN,Scott,24181,18699.129719999997,14229.71844,0.0,0.0,786,10286.0,9726.0,560.0,5.0,,,,,,
2550,KS,Scott,4936,1849.953127,1043.980685,448.23882779999997,0.0,993,2885.0,2806.0,79.0,3.0,,,,,,
2551,KY,Scott,47173,38507.303210000005,26405.724680000003,1200.9488509999999,0.0,1118,26694.0,25634.0,1060.0,4.0,,,,,,
2552,MN,Scott,129928,111971.0528,73865.4771,0.0,0.0,1410,79160.0,76693.0,2467.0,3.0,,,,,,
2553,MO,Scott,39191,32280.58097,25435.53455,2798.105909,0.0,1611,20057.0,19007.0,1050.0,5.0,,,,,,
2554,MS,Scott,28264,25173.008009999998,20973.71526,2493.494884,0.0,1490,12983.0,12359.0,624.0,5.0,,,,,,
2555,TN,Scott,22228,20465.24516,18426.92717,724.6325379,0.0,2549,8067.0,7316.0,751.0,9.0,,,,,,
2556,VA,Scott,23177,20943.08751,19064.488119999998,1711.438989,0.0,2950,9500.0,9010.0,490.0,5.0,,,,,,
2557,NE,Scotts Bluff,36970,31304.00525,20398.00083,1481.268376,0.0,,,,,,,,,,,
2558,GA,Screven,14593,12930.22222,11676.07741,3073.186039,0.0,525,5041.0,4622.0,419.0,8.0,,,,,,
2559,TX,Scurry,16921,15156.2897,10999.20165,1135.941742,7.9155265660000005,2777,8161.0,7823.0,338.0,4.0,,,,,,
2560,AR,Searcy,8195,7890.335683,7159.063916,2725.718432,0.071183228,183,3027.0,2856.0,171.0,6.0,,,,,,
2561,AR,Sebastian,125744,94785.28936,45442.71426,292.6783779,0.0,184,57731.0,54961.0,2770.0,5.0,,,,,,
2562,CO,Sedgwick,2379,1489.957223,1140.714395,448.6515443,8.717173972000001,312,1146.0,1107.0,39.0,3.0,,,,,,
2563,KS,Sedgwick,498365,385301.1463,199947.8275,1400.790316,0.0,994,246783.0,235028.0,11755.0,5.0,,,,,,
2564,FL,Seminole,422718,323304.5879,169171.4247,0.666476872,0.0,392,236649.0,224989.0,11660.0,5.0,,,,,,
2565,GA,Seminole,8729,7661.98291,6239.321000999999,498.7663473,0.0,526,3090.0,2840.0,250.0,8.0,,,,,,
2566,OK,Seminole,25482,20063.762619999998,14978.12126,1292.384956,0.0,2237,9606.0,8949.0,657.0,7.0,,,,,,
2567,NY,Seneca,35251,27699.9068,22076.81945,0.0,0.0,1913,15812.0,15000.0,812.0,5.0,,,,,,
2568,OH,Seneca,56745,45533.75329,30746.41878,0.0,0.0,2155,27142.0,25831.0,1311.0,5.0,,,,,,
2569,TN,Sequatchie,14112,12823.46295,10421.64821,125.06101969999999,0.0,2550,5783.0,5409.0,374.0,7.0,,,,,,
2570,OK,Sequoyah,42391,35614.42428,27946.592060000003,158.3785565,0.0,2238,16778.0,15711.0,1067.0,6.0,,,,,,
2571,AR,Sevier,17058,15927.38514,13776.660530000001,1792.859023,0.0,185,5603.0,5260.0,343.0,6.0,,,,,,
2572,TN,Sevier,89889,82624.96803999999,67827.95966000001,1735.736432,0.0,2551,49768.0,46775.0,2993.0,6.0,,,,,,
2573,UT,Sevier,20802,13992.54253,8845.495174,424.2479487,0.0,2845,9532.0,9107.0,425.0,5.0,,,,,,
2574,KS,Seward,22952,20327.26164,13902.9378,1010.47602,104.6873476,995,10623.0,10166.0,457.0,4.0,,,,,,
2575,NE,Seward,16750,13793.666940000001,10960.49895,2370.1828969999997,0.0,1764,8696.0,8443.0,253.0,3.0,,,,,,
2576,TX,Shackelford,3378,2386.93656,1317.359944,518.1563017,0.0,2778,2081.0,2022.0,59.0,3.0,,,,,,
2577,MO,Shannon,8441,7994.484119,7393.766389,2466.859644,159.8806456,1612,3338.0,3066.0,272.0,8.0,,,,,,
2578,SD,Shannon,13586,11512.21203,9441.614175,6478.169436,601.4515644999999,,,,,,,,,,,
2579,MS,Sharkey,4916,3684.396847,2720.141505,323.2890001,0.0,1491,1727.0,1561.0,166.0,10.0,,,,,,
2580,AR,Sharp,17264,16015.95994,13884.45847,1388.813409,0.0,186,6004.0,5591.0,413.0,7.0,,,,,,
2581,CA,Shasta,177223,139314.2988,90077.2944,4558.255704,34.33476513,239,74324.0,68550.0,5774.0,8.0,,,,,,
2582,WI,Shawano,41949,36938.0878,32337.7913,5871.679507,0.0,3158,21302.0,20265.0,1037.0,5.0,,,,,,
2583,KS,Shawnee,177934,143965.4862,80480.29578,4.859028171,0.0,996,91236.0,87371.0,3865.0,4.0,,,,,,
2584,WI,Sheboygan,115507,84948.39954,43984.88355,1052.623501,0.0,3159,61297.0,58986.0,2311.0,4.0,,,,,,
2585,AL,Shelby,195085,173957.9022,127596.131,353.198488,0.0,60,108198.0,103643.0,4555.0,4.0,,,,,,
2586,IA,Shelby,12167,10747.0678,8129.094787999999,2352.122711,0.0,890,7023.0,6821.0,202.0,3.0,,,,,,
2587,IL,Shelby,22363,17988.57389,15371.29889,3479.136117,0.0,698,10226.0,9624.0,602.0,6.0,,,,,,
2588,IN,Shelby,44436,35318.19998,27435.61075,1307.67419,0.0,787,22626.0,21619.0,1007.0,5.0,,,,,,
2589,KY,Shelby,42074,36749.66361,28648.03038,99.45686788,0.0,1119,22711.0,21792.0,919.0,4.0,,,,,,
2590,MO,Shelby,6373,5434.913712,4675.491437,2547.791513,4.728879238,1613,3078.0,2933.0,145.0,5.0,,,,,,
2591,OH,Shelby,49423,42426.1995,33186.00578,0.0,0.0,2156,24076.0,23042.0,1034.0,4.0,,,,,,
2592,TN,Shelby,927644,701193.1988,325761.0783,0.0,0.0,2552,429297.0,401766.0,27531.0,6.0,,,,,,
2593,TX,Shelby,25448,22582.338880000003,19283.438430000002,3352.944305,0.0,2779,11368.0,10771.0,597.0,5.0,,,,,,
2594,VA,Shenandoah,41993,36430.19298,28372.077019999997,131.3273058,0.0,2951,21034.0,20135.0,899.0,4.0,,,,,,
2595,MN,Sherburne,88499,79504.88662,64323.082570000006,13.29170362,0.0,1411,49472.0,47496.0,1976.0,4.0,,,,,,
2596,KS,Sheridan,2556,2555.999996,2555.999996,2521.2368890000002,1784.3211579999997,997,1482.0,1449.0,33.0,2.0,,,,,,
2597,MT,Sheridan,3384,2014.3824780000002,1626.094734,1192.6851589999999,182.15085119999998,1673,2072.0,2020.0,52.0,3.0,,,,,,
2598,ND,Sheridan,1321,1321.000007,1321.000007,1085.198599,756.0334987000001,2069,726.0,689.0,37.0,5.0,,,,,,
2599,NE,Sheridan,5469,3474.6293570000003,2845.625343,1772.3392489999999,413.6336475,1765,2730.0,2656.0,74.0,3.0,,,,,,
2600,WY,Sheridan,29116,24471.08363,19406.27708,4642.490124,739.7712982,3189,15965.0,15286.0,679.0,4.0,,,,,,
2601,KS,Sherman,6010,5982.7928520000005,5149.865457,673.2438538,21.95717994,998,3090.0,3001.0,89.0,3.0,,,,,,
2602,NE,Sherman,3152,2548.280726,2078.584129,1163.556133,0.0,1766,1709.0,1659.0,50.0,3.0,,,,,,
2603,OR,Sherman,1765,1601.213999,1598.178545,782.6800228,11.26843426,2276,888.0,834.0,54.0,6.0,,,,,,
2604,TX,Sherman,3034,1973.72014,1020.286456,754.1718047999999,1.414831746,2780,1419.0,1380.0,39.0,3.0,,,,,,
2605,MI,Shiawassee,70648,61198.40096,47536.51238,0.0,0.0,1334,33021.0,31155.0,1866.0,6.0,,,,,,
2606,ID,Shoshone,12765,8037.452235,5726.365936,502.38560099999995,3.741111952,606,5126.0,4722.0,404.0,8.0,,,,,,
2607,MN,Sibley,15226,10851.555690000001,9194.700708,498.1778557,0.0,1412,8510.0,8158.0,352.0,4.0,,,,,,
2608,CA,Sierra,3240,3240.000009,3240.000009,2850.997425,48.53518785,240,1356.0,1237.0,119.0,9.0,,,,,,
2609,NM,Sierra,11988,10732.274370000001,7155.650946,2311.3570760000002,523.9495,1857,4011.0,3647.0,364.0,9.0,,,,,,
2610,MT,Silver Bow,34200,25488.17525,12674.6357,476.912816,129.80516210000002,,,,,,,,,,,
2611,KY,Simpson,17327,14081.79172,9747.867292,0.0,0.0,1120,8333.0,7935.0,398.0,5.0,,,,,,
2612,MS,Simpson,27503,26107.18124,23017.44738,1812.198644,0.0,1492,10897.0,10257.0,640.0,6.0,,,,,,
2613,IA,Sioux,33704,22935.204169999997,13259.79988,28.37728727,0.0,891,20773.0,20259.0,514.0,3.0,,,,,,
2614,ND,Sioux,4153,3439.1042799999996,3248.982575,1695.641711,601.8477837,2070,1294.0,1237.0,57.0,4.0,,,,,,
2615,NE,Sioux,1311,1310.999995,1310.999995,858.3085135,741.254595,1767,788.0,768.0,20.0,3.0,,,,,,
2616,CA,Siskiyou,44900,37074.34221,27965.47122,6244.070936,1095.7265320000001,241,17920.0,16242.0,1678.0,9.0,,,,,,
2617,AK,Sitka,8881,5066.544569,3261.1209940000003,59.73260224,34.87236052,93,4607.0,4395.0,212.0,5.0,,,,,,
2618,WA,Skagit,116901,93646.75905,67612.34917999999,1780.932569,22.74043597,3032,56713.0,52843.0,3870.0,7.0,,,,,,
2619,AK,Skagway,968,130.0119135,68.16732529,2.999953762,0.15933171699999998,94,814.0,720.0,94.0,12.0,,,,,,
2620,WA,Skamania,11066,10179.93719,9532.847693000002,503.64417189999995,35.7287994,3033,4950.0,4580.0,370.0,8.0,,,,,,
2621,ND,Slope,727,726.9999975,726.9999975,692.3788532000001,337.22247539999995,2071,465.0,453.0,12.0,3.0,,,,,,
2622,KS,Smith,3853,3075.4049370000002,2149.1614170000003,1493.985613,2.254088276,999,2094.0,2013.0,81.0,4.0,,,,,,
2623,MS,Smith,16491,15717.37731,14784.866219999998,2319.399406,0.0,1493,6754.0,6392.0,362.0,5.0,,,,,,
2624,TN,Smith,19166,17789.79724,15863.41344,4.19236958,0.0,2553,8472.0,7997.0,475.0,6.0,,,,,,
2625,TX,Smith,209714,183294.50699999998,128190.8563,97.98468593,0.0,2781,103648.0,99018.0,4630.0,5.0,,,,,,
2626,VA,Smyth,32208,30370.771539999998,24856.30843,166.93444580000002,0.0,2952,13460.0,12582.0,878.0,7.0,,,,,,
2627,WA,Snohomish,713335,494700.0913,256702.4675,1165.401372,29.82137631,3034,401650.0,382890.0,18760.0,5.0,,,,,,
2628,PA,Snyder,39702,32281.7016,26863.964560000004,1485.3540269999999,0.0,2340,20064.0,19122.0,942.0,5.0,,,,,,
2629,NM,Socorro,17866,14983.6655,10551.68681,5104.810993,2508.829266,1858,6510.0,6019.0,491.0,8.0,,,,,,
2630,CA,Solano,413344,273451.2265,127085.3274,42.63877918,0.0,242,205325.0,192736.0,12589.0,6.0,,,,,,
2631,MD,Somerset,26470,22556.84473,19411.82735,1076.597332,0.0,1235,9214.0,8454.0,760.0,8.0,,,,,,
2632,ME,Somerset,52228,45389.22398,38490.56114,2956.5650760000003,136.2080274,1212,23634.0,22086.0,1548.0,7.0,,,,,,
2633,NJ,Somerset,323444,260489.0465,164352.0544,0.0,0.0,1825,174324.0,166357.0,7967.0,5.0,,,,,,
2634,PA,Somerset,77742,69858.60287,63806.67709,1705.444577,0.0,2341,34463.0,32110.0,2353.0,7.0,,,,,,
2635,TX,Somervell,8490,6989.329437,5952.302324,0.0,0.0,2782,4107.0,3901.0,206.0,5.0,,,,,,
2636,CA,Sonoma,483878,300400.8729,144826.2801,2194.320715,0.0,243,258426.0,246837.0,11589.0,5.0,,,,,,
2637,VA,Southampton,18570,18468.17758,18272.83931,4081.9055299999995,0.0,2953,9196.0,8827.0,369.0,4.0,,,,,,
2638,AK,Southeast Fairbanks,7029,6623.026089,6192.298579,2043.278141,1142.50887,,,,,,,,,,,
2639,GA,Spalding,64073,54002.543529999995,41309.03402,0.0,0.0,527,27114.0,24934.0,2180.0,8.0,,,,,,
2640,SC,Spartanburg,284307,258124.1718,197014.1514,2588.410518,0.0,2401,139880.0,131900.0,7980.0,6.0,,,,,,
2641,IN,Spencer,20952,17665.22204,15871.61784,1.788068976,0.0,788,10974.0,10520.0,454.0,4.0,,,,,,
2642,KY,Spencer,17061,16840.185719999998,15840.81455,0.0,0.0,1121,9186.0,8789.0,397.0,4.0,,,,,,
2643,SD,Spink,6415,5306.693133,3890.383775,2779.806801,474.74587149999996,2463,3310.0,3208.0,102.0,3.0,,,,,,
2644,WA,Spokane,471221,321372.8196,152836.4656,5012.341317,0.0,3035,227903.0,212951.0,14952.0,7.0,,,,,,
2645,VA,Spotsylvania,122397,107316.7137,74203.54043,3693.80615,0.0,2954,63800.0,60840.0,2960.0,5.0,,,,,,
2646,LA,St. Bernard,35897,25395.845409999998,16602.2743,807.7625191000001,35.13783539,,,,,,,,,,,
2647,LA,St. Charles,52780,47278.06359,38182.643,0.0,0.0,,,,,,,,,,,
2648,MO,St. Charles,360485,309456.8455,191260.7664,17.94789387,0.0,,,,,,,,,,,
2649,AL,St. Clair,83593,79042.21469,69551.68811,0.0,0.0,,,,,,,,,,,
2650,IL,St. Clair,270056,224694.3553,146476.025,0.0,0.0,,,,,,,,,,,
2651,MI,St. Clair,163040,144637.7367,118865.7881,53.76499039,0.0,,,,,,,,,,,
2652,MO,St. Clair,9805,8244.262520999999,7430.168728000001,846.5843191,0.0,,,,,,,,,,,
2653,WI,St. Croix,84345,75039.10093,59034.59329,341.3488905,0.0,,,,,,,,,,,
2654,AR,St. Francis,28258,26387.41988,22762.92599,840.1195037,0.0,,,,,,,,,,,
2655,MO,St. Francois,65359,54065.42379,36585.07222,569.9392128,0.0,,,,,,,,,,,
2656,LA,St. Helena,11203,11184.69182,11125.26786,1009.687778,0.0,,,,,,,,,,,
2657,LA,St. James,22102,17679.01264,11333.87399,0.0,0.0,,,,,,,,,,,
2658,LA,St. John the Baptist,45924,39989.43159,28098.038810000002,66.83456674,0.0,,,,,,,,,,,
2659,FL,St. Johns,190039,163695.1222,112875.9312,1039.205206,0.0,,,,,,,,,,,
2660,IN,St. Joseph,266931,210996.1985,115441.3138,5590.982048,0.0,,,,,,,,,,,
2661,MI,St. Joseph,61295,50369.96675,38500.745839999996,0.0,0.0,,,,,,,,,,,
2662,LA,St. Landry,83384,63639.29971,46346.02853,3190.182555,0.0,,,,,,,,,,,
2663,NY,St. Lawrence,111944,93583.64503,69224.80823,12395.86317,0.055216385,,,,,,,,,,,
2664,MO,St. Louis City,319294,174442.95,32704.340760000003,0.0,0.0,,,,,,,,,,,
2665,MN,St. Louis,200226,158814.7469,111502.5301,11588.666659999999,2900.585321,,,,,,,,,,,
2666,MO,St. Louis,998954,727781.569,282710.5583,0.0,0.0,,,,,,,,,,,
2667,FL,St. Lucie,277789,231628.1485,131674.9921,163.1217459,0.0,,,,,,,,,,,
2668,LA,St. Martin,52160,45114.13675,36659.16067,578.2068822000001,0.0,,,,,,,,,,,
2669,MD,St. Mary's,105151,90010.28963,74621.13724,6.567735195,0.0,,,,,,,,,,,
2670,LA,St. Mary,54650,44063.56833,24904.54659,187.0085213,0.0,,,,,,,,,,,
2671,LA,St. Tammany,233740,200023.5215,130631.6641,0.412124831,0.0,,,,,,,,,,,
2672,KS,Stafford,4437,3396.9114979999995,3139.655499,1354.190489,0.0,1000,2182.0,2095.0,87.0,4.0,,,,,,
2673,VA,Stafford,128961,113548.9745,76833.7851,0.0,0.0,2955,66649.0,63674.0,2975.0,5.0,,,,,,
2674,CA,Stanislaus,514453,319142.3253,114225.5134,551.7074864,0.0,244,241609.0,218687.0,22922.0,10.0,,,,,,
2675,SD,Stanley,2966,2017.054041,1517.416275,405.47756539999995,248.82364080000002,2464,1831.0,1787.0,44.0,2.0,,,,,,
2676,NC,Stanly,60585,55606.521239999995,43325.65485,0.0,0.0,2010,28796.0,27263.0,1533.0,5.0,,,,,,
2677,KS,Stanton,2235,1295.268763,739.8655113,235.6184707,0.0,1001,1061.0,1029.0,32.0,3.0,,,,,,
2678,NE,Stanton,6129,6128.999973,6128.999973,3139.2903,0.0,1768,3504.0,3415.0,89.0,3.0,,,,,,
2679,IL,Stark,5994,5994.000007,5994.000007,1799.4145469999999,0.0,699,2761.0,2578.0,183.0,7.0,,,,,,
2680,ND,Stark,24199,19265.60855,10002.97572,3471.22954,1090.784898,2072,20298.0,19749.0,549.0,3.0,,,,,,
2681,OH,Stark,375586,288765.2274,160206.8635,0.0,0.0,2157,186530.0,176711.0,9819.0,5.0,,,,,,
2682,IN,Starke,23363,20841.969530000002,17529.55647,110.5603379,0.0,789,10548.0,9921.0,627.0,6.0,,,,,,
2683,TX,Starr,60968,52140.845460000004,44930.81063,2245.690561,1090.133402,2783,25855.0,22376.0,3479.0,14.0,,,,,,
2684,VA,Staunton,23746,15919.289219999999,2326.566297,0.0,0.0,2997,11809.0,11295.0,514.0,4.0,,,,,,
2685,MO,Ste. Genevieve,18145,16769.99405,14600.975709999999,4477.083206,0.0,,,,,,,,,,,
2686,MN,Stearns,150642,123433.8087,81796.86022,3834.917578,0.0,1413,88137.0,84962.0,3175.0,4.0,,,,,,
2687,MN,Steele,36576,32314.47475,20876.7139,75.16577922,0.0,1414,21203.0,20498.0,705.0,3.0,,,,,,
2688,ND,Steele,1975,1975.000001,1975.000001,1897.334162,447.93799349999995,2073,1063.0,1039.0,24.0,2.0,,,,,,
2689,GA,Stephens,26175,23770.980219999998,19474.18216,0.0,0.0,528,10862.0,10153.0,709.0,7.0,,,,,,
2690,OK,Stephens,45048,36101.10622,23549.44341,3028.9335579999997,6.064114332000001,2239,20278.0,19061.0,1217.0,6.0,,,,,,
2691,TX,Stephens,9630,7574.72128,5396.389954,623.7743385,0.0,2784,4104.0,3932.0,172.0,4.0,,,,,,
2692,IL,Stephenson,47711,36940.82192,22718.00354,398.5654409,0.0,700,21537.0,20115.0,1422.0,7.0,,,,,,
2693,TX,Sterling,1143,1143.000005,1143.000005,1143.000005,1142.837975,2785,746.0,721.0,25.0,3.0,,,,,,
2694,IN,Steuben,34185,31443.758339999997,28416.389610000002,525.0976708000001,0.0,790,19981.0,19199.0,782.0,4.0,,,,,,
2695,NY,Steuben,98990,84243.46664,63799.969339999996,1892.247016,0.0,1914,43956.0,41194.0,2762.0,6.0,,,,,,
2696,KS,Stevens,5724,3493.2830689999996,1774.7368079999999,999.7130413999998,0.0,1002,3178.0,3060.0,118.0,4.0,,,,,,
2697,MN,Stevens,9726,6990.958286,5150.077099,1235.2943699999998,0.0,1415,5709.0,5549.0,160.0,3.0,,,,,,
2698,WA,Stevens,43531,37685.09992,32768.57007,11516.784609999999,1722.214052,3036,17451.0,15886.0,1565.0,9.0,,,,,,
2699,GA,Stewart,6058,5469.446714,4750.163672,1034.3822599999999,0.0,529,2114.0,1968.0,146.0,7.0,,,,,,
2700,TN,Stewart,13324,13133.692009999999,12777.1954,1928.9870690000002,0.0,2554,5131.0,4737.0,394.0,8.0,,,,,,
2701,MT,Stillwater,9117,6982.273114,6036.397399,1446.161668,361.73071519999996,1675,4922.0,4738.0,184.0,4.0,,,,,,
2702,MO,Stoddard,29968,23954.298890000002,15534.020180000001,206.6293872,0.0,1614,13238.0,12362.0,876.0,7.0,,,,,,
2703,NC,Stokes,47401,44789.3396,39930.90778,2898.653316,0.0,2011,21804.0,20620.0,1184.0,5.0,,,,,,
2704,AR,Stone,12394,11747.82179,10649.86534,3035.4394420000003,0.0,187,4705.0,4411.0,294.0,6.0,,,,,,
2705,MO,Stone,32202,30784.504010000004,28213.551939999998,210.05865209999996,0.0,1615,13373.0,12318.0,1055.0,8.0,,,,,,
2706,MS,Stone,17786,17392.40599,16052.97299,3265.416758,0.0,1494,6410.0,5935.0,475.0,7.0,,,,,,
2707,TX,Stonewall,1490,1072.42006,547.916156,232.96501,0.140952084,2786,662.0,633.0,29.0,4.0,,,,,,
2708,NV,Storey,4010,4010.000018,4010.000018,23.92155579,0.0,1792,1873.0,1734.0,139.0,7.0,,,,,,
2709,IA,Story,89542,72200.56337,37715.91119,1765.407437,0.0,892,57467.0,56021.0,1446.0,3.0,,,,,,
2710,NH,Strafford,123143,94881.93976000001,75127.33741000001,0.0,0.0,1805,70939.0,68727.0,2212.0,3.0,,,,,,
2711,ND,Stutsman,21100,16424.04573,10350.34385,3351.564837,1562.50036,2074,10713.0,10437.0,276.0,3.0,,,,,,
2712,WY,Sublette,10247,9019.015519,7566.894287,2054.2217760000003,601.8157884999999,3190,4580.0,4340.0,240.0,5.0,,,,,,
2713,MA,Suffolk,722023,202871.0032,25176.60739,0.0,0.0,1254,420860.0,402312.0,18548.0,4.0,,,,,,
2714,NY,Suffolk,1493350,1112340.259,505452.6603,0.0,0.0,1915,780621.0,743913.0,36708.0,5.0,,,,,,
2715,VA,Suffolk,84585,66916.12453,42527.384710000006,22.3415689,0.0,2998,42290.0,40190.0,2100.0,5.0,,,,,,
2716,IN,Sullivan,21475,17991.54052,15510.03931,395.29922739999995,0.0,791,8658.0,8118.0,540.0,6.0,,,,,,
2717,MO,Sullivan,6714,6167.506695,4784.864869,1795.8367420000002,0.0,1616,2780.0,2614.0,166.0,6.0,,,,,,
2718,NH,Sullivan,43742,39436.2489,33058.57662,910.0590345,0.0,1806,23577.0,22930.0,647.0,3.0,,,,,,
2719,NY,Sullivan,77547,70675.7131,62710.71318,761.6333211,0.0,1916,33904.0,32077.0,1827.0,5.0,,,,,,
2720,PA,Sullivan,6428,5952.085859000001,5664.070337,2211.457077,0.0,2342,3034.0,2847.0,187.0,6.0,,,,,,
2721,TN,Sullivan,156823,140220.1709,103978.879,4.729085488,0.0,2555,69035.0,65049.0,3986.0,6.0,,,,,,
2722,SD,Sully,1373,1373.0,1373.0,1373.0,1201.308205,2465,868.0,846.0,22.0,3.0,,,,,,
2723,WV,Summers,13927,13361.085579999999,12221.70501,774.0215549,0.0,3088,4509.0,4191.0,318.0,7.0,,,,,,
2724,CO,Summit,27994,22894.4246,16771.43126,432.6272103999999,0.018622216,313,20553.0,20034.0,519.0,3.0,,,,,,
2725,OH,Summit,541781,425159.9294,222819.919,0.0,0.0,2158,271713.0,258212.0,13501.0,5.0,,,,,,
2726,UT,Summit,36324,30480.5543,22571.86696,3181.211123,183.09368469999998,2846,23120.0,22355.0,765.0,3.0,,,,,,
2727,KS,Sumner,24132,19522.08566,15182.42311,4709.259206000001,0.0,1003,11079.0,10587.0,492.0,4.0,,,,,,
2728,TN,Sumner,160645,140498.9994,103984.3911,0.0,0.0,2556,88443.0,84371.0,4072.0,5.0,,,,,,
2729,AL,Sumter,13763,11745.52083,9101.714966,2223.7317239999998,5.764882152,61,5107.0,4699.0,408.0,8.0,,,,,,
2730,FL,Sumter,93420,84165.10855,65019.67872999999,178.2968977,0.0,393,28635.0,26430.0,2205.0,8.0,,,,,,
2731,GA,Sumter,32819,29820.86378,23260.70889,49.45335505,0.0,530,12832.0,11766.0,1066.0,8.0,,,,,,
2732,SC,Sumter,107456,93710.49992999999,71272.14275,1045.6952449999999,0.0,2402,44379.0,41356.0,3023.0,7.0,,,,,,
